geocoes:name,geocies:name,geocies:zipCode,geocies:idStat,geocigres:name,geon3es:name,geon2es:name,geocoes:idIso,geon3es:idIso,geon3es:idStat,geon2es:idIso,geon2es:idStat,geocoes:statisticalInstitute,geo_borough:name
España,Sant Julià De Vilatorta,8504,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Muntanyola,8505,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Eulàlia De Riuprimer,8505,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sentfores,8505,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Calldetenes,8506,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Eugènia De Berga,8507,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Can Bondia,8508,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Gleva,8508,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Les Masies De Voltregà (La Gleva),8508,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Les Quintanes,8508,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Cecília De Voltregà,8508,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Colonia La Cambra,8509,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Les Masies De Voltrega (Vinyoles D'Oris),8509,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Miquel D'Ordeig,8509,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Vinyoles D'Oris,8509,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Les Masies De Roda,8510,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Roda De Ter,8510,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Maria De Corcó,8511,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Tavertet,8511,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Hipòlit De Voltregà,8512,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Prats De Lluçanès,8513,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Lluçà,8514,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Eulàlia De Puig-Oriol,8514,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Martí D'Albars,8515,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Creu De Jotglar,8515,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Olost,8516,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Guàrdia,8517,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sagàs,8517,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Maria De Merles,8517,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Oristà,8518,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Torre D'Oristà,8518,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Folgueroles,8519,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Malla,8519,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Bartomeu Del Grau,8519,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Sadurní D'Osomort,8519,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Tavèrnoles,8519,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Vilanova De Sau,8519,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Corró D'Amunt,8520,,Vallès Oriental,Barcelona,Catalunya,ES,ES-B,,,,,
España,Corro D'Avall,8520,,Vallès Oriental,Barcelona,Catalunya,ES,ES-B,,,,,
España,Les Franqueses Del Vallès,8520,,Vallès Oriental,Barcelona,Catalunya,ES,ES-B,,,,,
España,Llerona,8520,,Vallès Oriental,Barcelona,Catalunya,ES,ES-B,,,,,
España,Marata,8520,,Vallès Oriental,Barcelona,Catalunya,ES,ES-B,,,,,
España,Bellavista,8521,,Vallès Oriental,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Garriga,8530,,Vallès Oriental,Barcelona,Catalunya,ES,ES-B,,,,,
España,Centelles,8540,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Els Hostalets De Balenyà,8550,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Tona,8551,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,El Gurri,8552,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Taradell,8552,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,El Brull,8553,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Jaume De Viladrover,8553,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Seva,8553,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Miquel De Balenya - Seva,8554,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Manlleu,8560,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Cantonigros,8569,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Pruit,8569,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Rupit,8569,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Marti Sescorts,8569,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Torelló,8570,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Borgonya,8571,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Vicenç De Torelló,8571,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Andreu De La Vola,8572,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Pere De Torelló,8572,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Mambla,8573,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Orís,8573,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Saderra,8573,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Quirze De Besora,8580,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Maria De Besora,8584,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Farga De Bebie,8585,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Montesquiu,8585,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Agustí De Lluçanès,8586,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Alpens,8587,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sora,8588,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Perafita,8589,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Boi De Lluçanès,8589,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sobremunt,8589,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Figaró-Montmany,8590,,Vallès Oriental,Barcelona,Catalunya,ES,ES-B,,,,,
España,Figaró-Montmany,8590,,Vallès Oriental,Barcelona,Catalunya,ES,ES-B,,,,,
España,Aiguafreda,8591,,Vallès Oriental,Barcelona,Catalunya,ES,ES-B,,,,,
España,L'Abella,8592,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Martí De Centelles,8592,,Osona,Barcelona,Catalunya,ES,ES-B,,,,,
España,Tagamanent,8593,,Vallès Oriental,Barcelona,Catalunya,ES,ES-B,,,,,
España,Berga,8600,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Avià,8610,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Grauges,8610,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Obiols,8610,,berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Olvan,8611,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Montmajor,8612,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Vilada,8613,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Espunyola,8614,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Montclar,8614,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Borredà,8619,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Capolat,8619,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Castell De L'Areny,8619,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Castellar Del Riu,8619,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Llinars (Castellar Del Riu),8619,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Quar,8619,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Jaume De Frontanyà,8619,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Vicenç Dels Horts,8620,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Torrelles De Llobregat,8629,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Abrera,8630,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Maria De Vilalba,8630,,baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Esteve Sesrovires,8635,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Olesa De Montserrat,8640,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Botjosa,8650,,Bages,Barcelona,Catalunya,ES,ES-B,,,,,
España,Cabrianes,8650,,Bages,Barcelona,Catalunya,ES,ES-B,,,,,
España,Cornet,8650,,Bages,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sallent,8650,,Bages,Barcelona,Catalunya,ES,ES-B,,,,,
España,Balsareny,8660,,Bages,Barcelona,Catalunya,ES,ES-B,,,,,
España,Navàs,8670,,Bages,Barcelona,Catalunya,ES,ES-B,,,,,
España,Castelladral,8671,,Bages,Barcelona,Catalunya,ES,ES-B,,,,,
España,Ametlla De Merola,8672,,Bages,Barcelona,Catalunya,ES,ES-B,,,,,
España,Gaià,8672,,Bages,Barcelona,Catalunya,ES,ES-B,,,,,
España,Galera,8672,,Montsià,Barcelona,Catalunya,ES,ES-B,,,,,
España,Viver I Serrateix,8673,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Joan De Montdarn,8679,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Els Bassacs,8680,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Gironella,8680,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,El Guixaro,8680,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Viladomiu Nou,8680,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Viladomiu Vell,8680,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Coloma De Cervelló,8690,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Monistrol De Montserrat,8691,,Bages,Barcelona,Catalunya,ES,ES-B,,,,,
España,Can Marçal,8692,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Can Ponç,8692,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Can Vidal,8692,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Puig-Reig,8692,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Casserres,8693,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Guardiola De Berguedà,8694,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Julià De Cerdanyola,8694,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Bagà,8695,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Gisclareny,8695,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Castellar De N'Hug,8696,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Pobla De Lillet,8696,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Saldes,8697,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Cercs,8698,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Fígols,8698,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Nou De Berguedà,8698,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Corneli,8698,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Jordi De Cercs,8698,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Colonia Rosal,8699,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Vallcebre,8699,,Berguedà,Barcelona,Catalunya,ES,ES-B,,,,,
España,Igualada,8700,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Margarida De Montbui,8710,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Margarida De Montbui A-Antiguo,8710,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,L'Espelt,8711,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Òdena,8711,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,El Raval D'Aguilera,8711,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Martí De Tous,8712,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Argençola,8717,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Carbasi,8717,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Montmaneu,8717,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Panadella,8717,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Cabrera D'Igualada,8718,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Canaletes,8718,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Castellolí,8719,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Jorba,8719,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Rubio,8719,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Genis (Jorba),8719,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Moli D'En Rovira,8720,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Perepau,8720,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Les Salines,8720,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Vilafranca Del Penedès,8720,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,"Casetes, Les (Castellet I La Gornal)",8729,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Castellet I La Gornal,8729,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Clariana (Castellet I La Gornal),8729,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,"Masuques, Les",8729,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Torrelletes,8729,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Cal Rubio,8730,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Cal Salines,8730,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Ràpita,8730,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Margarida I Els Monjos,8730,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Bleda,8731,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Martí Sarroca,8731,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Les Cases Noves De Cal Marquès,8732,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Castellví De La Marca,8732,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Conilleres,8732,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,El Maset Dels Cosins,8732,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Munia,8732,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Ratera,8732,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Marçal,8732,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Bonavista,8733,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Ca L'Avi,8733,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Pla Del Penedès,8733,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,L'Arboçar,8734,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Moja,8734,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Olerdola,8734,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Viladellops,8734,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Bellver,8735,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Vilobí Del Penedès,8735,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,"Alzinar, L",8736,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Les Cases Noves,8736,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Fanga,8736,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Font-Rubí,8736,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Guardiola De Font-Rubí,8736,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Torrelles De Foix,8737,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Pontons,8738,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Can Bosc,8739,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Can Cartro,8739,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Can Rossell,8739,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Cantallops (Subirats),8739,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,"Casots, Els",8739,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Lavern,8739,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Ordal,8739,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,El Pago,8739,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Pau D'Ordal,8739,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Subirats,8739,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Andreu De La Barca,8740,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Molins De Rei,8750,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Bartomeu De La Quadra,8750,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Creu D'Olorda,8750,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Vallpineda,8750,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Fontpineda,8753,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Papiol,8754,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Castellbisbal,8755,,Vallès Occidental,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Palma,8756,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Corbera De Baix,8757,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Corbera De Llobregat,8757,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Safari,8757,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Cervelló,8758,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Vallirana,8759,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Martorell,8760,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Costablanca (Castellbisbal),8761,,Vallès Occidental,Barcelona,Catalunya,ES,ES-B,,,,,
España,Castellví De Rosanes,8769,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Can Benet De La Prua,8770,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Can Catassus,8770,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Espiells,8770,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Monistrol D'Anoia,8770,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Sadurní D'Anoia,8770,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,"Cases Noves De Cal Pardo, Les",8773,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Mediona,8773,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Pere Sacarrera,8773,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,"Carrer De Cal Rossell, El",8775,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,"Carrer Del Bosc, El",8775,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Lavit,8775,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,"Pineda, La (Torrelavit)",8775,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Torrelavit,8775,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Pere De Riudebitlles,8776,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Quintí De Mediona,8777,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Llacuna,8779,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Pallejà,8780,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Hostalets De Pierola,8781,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Pierola,8781,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Beguda Alta,8782,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Joan Samora,8782,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Masquefa,8783,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,El Badorc,8784,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Fortesa,8784,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Piera,8784,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Jaume Sesoliveres,8784,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Vallbona D'Anoia,8785,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Capellades,8786,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Can Bou,8787,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Carme,8787,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Orpí,8787,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Pobla De Claramunt,8787,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Maria De Miralles,8787,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Vilanova Del Camí,8788,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Torre Baixa,8789,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Torre De Claramunt,8789,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Vilanova D'Espoia,8789,,Anoia,Barcelona,Catalunya,ES,ES-B,,,,,
España,Gelida,8790,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,El Puig,8790,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Salvador,8790,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Valenciana,8790,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Llorenç D'Hortons,8791,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,La Granada,8792,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Santa Fe Del Penedès,8792,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Avinyonet Del Penedès,8793,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Les Cabories,8793,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Cantallops (Avinyonet Del Penedes),8793,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Clariana (Avinyonet Del Penedes),8793,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Les Gunyoles,8793,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Cabanyes,8794,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Olesa De Bonesvalls,8795,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Pacs Del Penedès,8796,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Puigdàlber,8797,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Cugat Sesgarrigues,8798,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Sebastia Dels Gorgs,8798,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Pere Molanta,8799,,Alt Penedès,Barcelona,Catalunya,ES,ES-B,,,,,
España,Vilanova I La Geltrú,8800,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sabadell,8802,,Vallès Occidental,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sabadell,8805,,Vallès Occidental,Barcelona,Catalunya,ES,ES-B,,,,,
España,Puigmolto,8810,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Pere De Ribes,8810,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
España,Canyelles,8811,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
España,El Mas D'En Serra,8812,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
España,Les Roquetes,8812,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
España,Vilanoveta,8812,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
España,Olivella,8818,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
España,Prat De Llobregat,8820,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Boi De Llobregat,8830,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Viladecans,8840,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Sant Climent De Llobregat,8849,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Gavà,8850,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Begues,8859,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Les Botigues De Sitges,8860,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
España,Castelldefels,8860,,Baix Llobregat,Barcelona,Catalunya,ES,ES-B,,,,,
España,Garraf Ii (Sitges),8860,,Garraf,Barcelona,Catalunya,ES,ES-B,,,,,
